# Time	Mean	Std
2.845188284518828103e-01	7.928967581595036229e+00	1.501456557328174901e-02
2.887029288702928631e-01	7.930268577808074149e+00	1.500193919267771292e-02
2.928870292887029159e-01	7.931485858564379932e+00	1.500433117161995358e-02
2.970711297071129131e-01	7.932699051402686941e+00	1.489781632490119224e-02
3.012552301255229659e-01	7.933914617430384730e+00	1.491455494877567609e-02
3.054393305439330186e-01	7.935235601707118391e+00	1.491080273768245409e-02
3.096234309623430714e-01	7.936536388749426685e+00	1.489067750193735426e-02
3.138075313807531241e-01	7.937823378209917458e+00	1.491825511255448142e-02
3.179916317991631214e-01	7.939157226424326197e+00	1.482862477197421057e-02
3.221757322175731741e-01	7.940457221747601047e+00	1.471576411401692708e-02
3.263598326359832269e-01	7.941726968444301704e+00	1.457846772923959699e-02
3.305439330543932797e-01	7.942845471031390048e+00	1.454141216427426442e-02
3.347280334728033324e-01	7.943946408562484685e+00	1.452272380710947428e-02
3.389121338912133297e-01	7.945059607442214400e+00	1.450857950293835304e-02
3.430962343096233824e-01	7.946106670403994876e+00	1.443915281418626378e-02
3.472803347280334907e-01	7.947137274309826971e+00	1.438985728520212129e-02
3.514644351464434879e-01	7.948041626579214203e+00	1.437315601732693654e-02
3.556485355648535407e-01	7.948930408341497333e+00	1.430623021107330257e-02
3.598326359832635379e-01	7.949879945567224659e+00	1.422258629725315499e-02
3.640167364016735907e-01	7.950886086507125583e+00	1.415490220608777230e-02
3.682008368200836990e-01	7.951869781041366103e+00	1.408185769439083967e-02
3.723849372384936962e-01	7.952880459915547817e+00	1.401054697548934601e-02
3.765690376569037490e-01	7.953912561962502181e+00	1.380591324283037512e-02
3.807531380753137462e-01	7.954955577849919024e+00	1.363786302391619895e-02
3.849372384937237990e-01	7.955973186892832061e+00	1.350561144444335955e-02
3.891213389121339072e-01	7.956972520092770118e+00	1.355378009078243851e-02
3.933054393305439045e-01	7.958031795461822711e+00	1.366523632913682097e-02
3.974895397489539572e-01	7.959060972934128841e+00	1.376684752239321768e-02
4.016736401673639545e-01	7.959991751273588712e+00	1.377699719698440191e-02
4.058577405857740072e-01	7.960722645644389139e+00	1.382471997214190958e-02
4.100418410041841155e-01	7.961435012962117419e+00	1.382219143409728519e-02
4.142259414225941128e-01	7.962223578040130256e+00	1.388095518804478498e-02
4.184100418410041655e-01	7.963111391738134870e+00	1.400757775917252888e-02
4.225941422594141628e-01	7.963950393428627983e+00	1.410120962075467679e-02
4.267782426778242155e-01	7.964780612357793110e+00	1.423857949787202953e-02
4.309623430962343238e-01	7.965689184632270603e+00	1.415363273390336102e-02
4.351464435146443210e-01	7.966679815723788138e+00	1.400610017816963232e-02
4.393305439330543738e-01	7.967699471654981380e+00	1.382097399732909460e-02
4.435146443514643710e-01	7.968539739714214143e+00	1.360417748023585831e-02
4.476987447698744238e-01	7.969348024286849075e+00	1.334056555474934409e-02
4.518828451882845321e-01	7.970149583701615192e+00	1.323756984926156670e-02
4.560669456066945293e-01	7.970940383364205850e+00	1.324042679875339461e-02
4.602510460251045821e-01	7.971882801384852613e+00	1.318549051219724058e-02
4.644351464435145793e-01	7.972869914413266201e+00	1.313005088668006519e-02
4.686192468619246321e-01	7.973815769876181569e+00	1.311656753776151325e-02
4.728033472803347403e-01	7.974690652147651271e+00	1.309447274360785000e-02
4.769874476987447376e-01	7.975469069512527653e+00	1.306034114034462963e-02
4.811715481171547903e-01	7.976230044747122605e+00	1.307761785496089346e-02
4.853556485355647876e-01	7.976992920440909351e+00	1.315399958710086400e-02
4.895397489539748404e-01	7.977787617021139255e+00	1.331143120954108097e-02
4.937238493723849486e-01	7.978572982198482322e+00	1.350204629962826683e-02
4.979079497907949459e-01	7.979362821492261837e+00	1.375828045308132887e-02
5.020920502092049986e-01	7.980089134871980683e+00	1.403392096001567120e-02
5.062761506276149959e-01	7.980795089033112966e+00	1.415006710197711133e-02
5.104602510460249931e-01	7.981550669280189858e+00	1.411533983376948506e-02
5.146443514644351014e-01	7.982332822307113496e+00	1.412964077496297460e-02
5.188284518828452097e-01	7.983180221323080694e+00	1.415350243736063045e-02
5.230125523012552069e-01	7.984062964979887767e+00	1.419135609009505167e-02
5.271966527196652041e-01	7.984921179966828930e+00	1.426841967529003143e-02
5.313807531380752014e-01	7.985601197067094148e+00	1.432327691731745921e-02
5.355648535564853097e-01	7.986241561857251092e+00	1.432423761171624198e-02
5.397489539748954179e-01	7.986879713752419008e+00	1.435318467249082144e-02
5.439330543933054152e-01	7.987520447184116357e+00	1.439206279524699733e-02
5.481171548117154124e-01	7.988218668114557275e+00	1.442730204926915942e-02
5.523012552301254097e-01	7.988922536411124042e+00	1.441995463836039451e-02
5.564853556485355179e-01	7.989643490258498737e+00	1.437041950599179420e-02
5.606694560669456262e-01	7.990376365785709645e+00	1.436139063535931543e-02
5.648535564853556235e-01	7.991134482811423467e+00	1.453151093696668228e-02
5.690376569037656207e-01	7.991823104774137043e+00	1.478247319332508941e-02
5.732217573221756179e-01	7.992496594839453294e+00	1.492646291436191056e-02
5.774058577405857262e-01	7.993197103203675269e+00	1.494171224851746117e-02
5.815899581589957235e-01	7.993940835491964769e+00	1.498938598024950053e-02
5.857740585774058317e-01	7.994553187396612692e+00	1.503346833076905746e-02
5.899581589958158290e-01	7.995164945661163536e+00	1.515109994191853222e-02
5.941422594142258262e-01	7.995717764908393477e+00	1.531057777364770028e-02
5.983263598326359345e-01	7.996166606308396041e+00	1.538819128954677616e-02
6.025104602510459317e-01	7.996631463974210874e+00	1.553254799014227271e-02
6.066945606694560400e-01	7.997275750544107886e+00	1.552860657592384890e-02
6.108786610878660372e-01	7.997900149186697227e+00	1.548662875649072651e-02
6.150627615062760345e-01	7.998439691481252112e+00	1.558100307123994228e-02
6.192468619246861428e-01	7.999043460476538137e+00	1.578607744504236313e-02
6.234309623430961400e-01	7.999733020602616484e+00	1.587881393916831807e-02
6.276150627615062483e-01	8.000451321611395272e+00	1.600072401962112506e-02
6.317991631799162455e-01	8.001021418760766224e+00	1.615124960513003582e-02
6.359832635983262428e-01	8.001602629574172454e+00	1.625900796553697916e-02
6.401673640167363510e-01	8.002160177877849279e+00	1.644181761976901482e-02
6.443514644351463483e-01	8.002759424270768918e+00	1.665183128353269620e-02
6.485355648535564566e-01	8.003456061485294981e+00	1.685371535027330864e-02
6.527196652719664538e-01	8.004163615052672043e+00	1.699105900555951745e-02
6.569037656903764510e-01	8.004817138420516898e+00	1.698202210217763727e-02
6.610878661087865593e-01	8.005590661061770419e+00	1.708239784019016660e-02
6.652719665271965566e-01	8.006358626431401504e+00	1.712087829395459934e-02
6.694560669456066648e-01	8.007177145760287829e+00	1.719072697957086532e-02
6.736401673640167731e-01	8.008000449487511219e+00	1.714470661116451050e-02
6.778242677824266593e-01	8.008636179862611115e+00	1.711966206480472139e-02
6.820083682008367676e-01	8.009355663663813019e+00	1.722229454794586140e-02
6.861924686192467648e-01	8.010027034735376361e+00	1.731991295705392897e-02
6.903765690376568731e-01	8.010621272880907640e+00	1.731761051986391298e-02
6.945606694560669814e-01	8.011133209292987445e+00	1.733822011357693399e-02
6.987447698744768676e-01	8.011633546843055953e+00	1.752038105287649639e-02
7.029288702928869759e-01	8.012140001771548725e+00	1.772707807097435168e-02
7.071129707112969731e-01	8.012624771785242572e+00	1.784648021087125239e-02
7.112970711297070814e-01	8.013211972731442145e+00	1.785877877426050517e-02
7.154811715481171897e-01	8.013759722477230341e+00	1.787057617207553351e-02
7.196652719665270759e-01	8.014264254758174388e+00	1.795665275673911584e-02
7.238493723849371841e-01	8.014852601093624074e+00	1.797503178293800852e-02
7.280334728033472924e-01	8.015442375494821192e+00	1.804967086447175489e-02
7.322175732217572897e-01	8.016066641477042509e+00	1.815961348171890241e-02
7.364016736401673979e-01	8.016694164683530133e+00	1.823921042597121886e-02
7.405857740585772842e-01	8.017344912230884191e+00	1.830586493297243697e-02
7.447698744769873924e-01	8.018078860057206825e+00	1.817809117866024671e-02
7.489539748953975007e-01	8.018659126344427790e+00	1.815412615133183555e-02
7.531380753138074979e-01	8.019167360999738037e+00	1.814518855410154549e-02
7.573221757322176062e-01	8.019680992537486119e+00	1.807447003736602567e-02
7.615062761506274924e-01	8.020170075412869082e+00	1.792231766350748171e-02
7.656903765690376007e-01	8.020579069070846501e+00	1.771721515408799380e-02
7.698744769874477090e-01	8.021101927497044315e+00	1.769916175153584889e-02
7.740585774058577062e-01	8.021653789733544926e+00	1.771105627825466516e-02
7.782426778242678145e-01	8.022282344903414852e+00	1.778321534142271454e-02
7.824267782426777007e-01	8.022981497314782828e+00	1.792136031038124230e-02
7.866108786610878090e-01	8.023546245073067240e+00	1.791636301342045337e-02
7.907949790794979172e-01	8.024249271070765133e+00	1.780716912774808758e-02
7.949790794979079145e-01	8.024902915027162464e+00	1.764254928831374136e-02
7.991631799163180228e-01	8.025445794014382628e+00	1.755805632701966032e-02
8.033472803347279090e-01	8.025860047500399830e+00	1.771810707422431796e-02
8.075313807531380172e-01	8.026285841535219845e+00	1.794846821279421148e-02
8.117154811715481255e-01	8.026641377784981657e+00	1.809624046959950813e-02
8.158995815899581228e-01	8.027112893484323664e+00	1.816207849641465755e-02
8.200836820083682310e-01	8.027547395244054584e+00	1.817353443084197481e-02
8.242677824267781173e-01	8.027998542986786390e+00	1.826600816086813156e-02
8.284518828451882255e-01	8.028477306156650783e+00	1.834392207007673123e-02
8.326359832635983338e-01	8.028889846513488138e+00	1.827424872496243025e-02
8.368200836820083310e-01	8.029271159424890669e+00	1.826936077169729125e-02
8.410041841004184393e-01	8.029733877341685755e+00	1.829745754248571221e-02
8.451882845188283255e-01	8.030200180680344246e+00	1.834308481673079319e-02
8.493723849372384338e-01	8.030645487755247558e+00	1.843698340445728071e-02
8.535564853556485421e-01	8.031194900245555601e+00	1.846713135226872582e-02
8.577405857740585393e-01	8.031991027897094071e+00	1.841218337443089118e-02
8.619246861924686476e-01	8.032706797665911225e+00	1.857639924636796114e-02
8.661087866108785338e-01	8.033341459707379784e+00	1.886308358200309426e-02
8.702928870292886421e-01	8.033966960472984198e+00	1.910132692174832184e-02
8.744769874476987503e-01	8.034514343176930140e+00	1.922374380374182803e-02
8.786610878661087476e-01	8.034863985056835745e+00	1.947671497894072276e-02
8.828451882845188559e-01	8.035140234897038880e+00	1.978942802740903811e-02
8.870292887029287421e-01	8.035379644652174136e+00	1.996400055203036150e-02
8.912133891213388504e-01	8.035717270173996951e+00	1.999180943490084378e-02
8.953974895397489586e-01	8.036098920151623304e+00	1.996903421370585865e-02
8.995815899581589559e-01	8.036497236627775820e+00	1.995335498836995833e-02
9.037656903765690641e-01	8.037031517579643847e+00	2.008474520229124732e-02
9.079497907949789504e-01	8.037527936820493935e+00	2.029486403669954545e-02
9.121338912133890586e-01	8.037955332711822720e+00	2.048623589899067551e-02
9.163179916317991669e-01	8.038177459317253692e+00	2.069167575234275719e-02
9.205020920502091641e-01	8.038363458298379172e+00	2.084673573410719336e-02
9.246861924686192724e-01	8.038565679746721315e+00	2.093774149592671566e-02
9.288702928870291586e-01	8.038779222228487953e+00	2.097079141597251589e-02
9.330543933054392669e-01	8.039037374393549484e+00	2.100668221344734535e-02
9.372384937238493752e-01	8.039337114338268364e+00	2.094453836762076929e-02
9.414225941422593724e-01	8.039664069685384717e+00	2.094924431612147156e-02
9.456066945606694807e-01	8.040085233414291821e+00	2.085531553322883189e-02
9.497907949790793669e-01	8.040359072042821964e+00	2.095804304040924451e-02
9.539748953974894752e-01	8.040599499926521787e+00	2.102533553404303812e-02
9.581589958158995834e-01	8.040848578785382728e+00	2.109611945131852420e-02
9.623430962343095807e-01	8.041111435848861788e+00	2.112456724823526255e-02
9.665271966527196890e-01	8.041440445100812795e+00	2.115570586109222218e-02
9.707112970711295752e-01	8.041828559823082756e+00	2.117122466684086962e-02
9.748953974895396835e-01	8.042395227588890805e+00	2.121564271789021586e-02
9.790794979079497917e-01	8.043018492158310551e+00	2.130019355668629974e-02
9.832635983263597890e-01	8.043764388095969053e+00	2.137831713440997358e-02
9.874476987447698972e-01	8.044472663275008983e+00	2.145516011972656983e-02
9.916317991631797835e-01	8.045005081671668279e+00	2.152364915786674632e-02
9.958158995815898917e-01	8.045429461305412033e+00	2.159247440746196040e-02
1.000000000000000000e+00	8.045950474048245482e+00	2.160949137734281128e-02
