# Time	Mean	Std
1.631799163179916135e-01	6.322982375816780021e+00	3.246278605293273500e-02
1.673640167364016662e-01	6.287287013003664882e+00	3.347265757193509245e-02
1.715481171548116912e-01	6.252048654379654735e+00	3.533847182989931224e-02
1.757322175732217440e-01	6.216792925598341846e+00	3.686356310844384615e-02
1.799163179916317690e-01	6.182614091145359758e+00	3.923957264032106734e-02
1.841004184100418495e-01	6.148264485795178480e+00	4.074169965668475446e-02
1.882845188284518745e-01	6.113009392901713746e+00	4.202023548477263476e-02
1.924686192468618995e-01	6.077723362433652632e+00	4.304369089386241021e-02
1.966527196652719522e-01	6.043184110238666307e+00	4.422375384991668323e-02
2.008368200836819772e-01	6.007959381111724007e+00	4.624410867490896804e-02
2.050209205020920578e-01	5.973473529680967786e+00	4.811873003059299186e-02
2.092050209205020828e-01	5.939017388607933157e+00	4.954240807867034413e-02
2.133891213389121078e-01	5.904714604864008010e+00	5.215474423654548053e-02
2.175732217573221605e-01	5.870630886541936100e+00	5.400781434166565531e-02
2.217573221757321855e-01	5.836511768640548325e+00	5.505153494146068638e-02
2.259414225941422660e-01	5.802100247660451515e+00	5.566581294872488539e-02
2.301255230125522910e-01	5.768424103354493404e+00	5.641552608367262495e-02
2.343096234309623160e-01	5.735317613784447488e+00	5.632522041885350966e-02
2.384937238493723688e-01	5.702506533930336019e+00	5.703657505116511983e-02
2.426778242677823938e-01	5.669345695189505818e+00	5.728156942441711003e-02
2.468619246861924743e-01	5.636419710915617109e+00	5.709003027396702956e-02
2.510460251046024993e-01	5.603497552526536474e+00	5.741209354344577187e-02
2.552301255230124966e-01	5.570519128701969080e+00	5.759892934155800420e-02
2.594142259414226048e-01	5.536127720649691497e+00	5.692076193433105030e-02
2.635983263598326021e-01	5.502562143285019580e+00	5.658800747893524136e-02
2.677824267782426548e-01	5.469339400627990067e+00	5.647752116763817692e-02
2.719665271966527076e-01	5.435628322505461796e+00	5.645634358735582975e-02
2.761506276150627048e-01	5.402399756976524081e+00	5.665866412393142509e-02
2.803347280334728131e-01	5.369129538483268682e+00	5.888721728400204275e-02
2.845188284518828103e-01	5.335758078625161716e+00	6.141045338402164461e-02
2.887029288702928631e-01	5.302391882933940259e+00	6.469146256588577393e-02
2.928870292887029159e-01	5.269447891654550631e+00	6.843883807122733143e-02
2.970711297071129131e-01	5.235719428368226680e+00	7.197387989971670841e-02
3.012552301255229659e-01	5.201537692784018674e+00	7.486393290261120215e-02
3.054393305439330186e-01	5.167425047843178909e+00	7.749557415596475263e-02
3.096234309623430714e-01	5.134838263526785518e+00	7.948505201472221005e-02
3.138075313807531241e-01	5.104273030164157454e+00	8.182318211981279288e-02
3.179916317991631214e-01	5.074180276461704331e+00	8.304762758283061597e-02
3.221757322175731741e-01	5.044998660103686028e+00	8.356984619230486966e-02
3.263598326359832269e-01	5.016788865103379180e+00	8.527301189797981129e-02
3.305439330543932797e-01	4.988387604383583529e+00	8.611051908619514472e-02
3.347280334728033324e-01	4.959957662736983686e+00	8.806334784665495463e-02
3.389121338912133297e-01	4.930928794342841037e+00	8.983789690456930876e-02
3.430962343096233824e-01	4.901990860363174995e+00	9.191481246020025142e-02
3.472803347280334907e-01	4.874667586245005957e+00	9.464610923170645174e-02
3.514644351464434879e-01	4.847241115994488148e+00	9.632603791611714372e-02
3.556485355648535407e-01	4.819029960945919733e+00	9.607949453915311244e-02
3.598326359832635379e-01	4.789682677779950382e+00	9.684157900466155988e-02
3.640167364016735907e-01	4.763696418621967688e+00	1.000574144301658031e-01
3.682008368200836990e-01	4.737077128770704526e+00	1.020299117187141030e-01
3.723849372384936962e-01	4.711794936426248803e+00	1.047146767754022212e-01
3.765690376569037490e-01	4.687556535847535955e+00	1.080581709404509205e-01
3.807531380753137462e-01	4.664600029861007080e+00	1.101961402041903987e-01
3.849372384937237990e-01	4.642238241631662987e+00	1.134901363400715735e-01
3.891213389121339072e-01	4.618618215494382007e+00	1.151617951597352918e-01
3.933054393305439045e-01	4.594908417221724939e+00	1.153892196803414927e-01
3.974895397489539572e-01	4.571463209742247180e+00	1.154158711012465838e-01
4.016736401673639545e-01	4.549438518456176084e+00	1.166867915770845449e-01
4.058577405857740072e-01	4.525639094868766144e+00	1.154774256953822742e-01
4.100418410041841155e-01	4.501170305420528983e+00	1.138007739000488627e-01
4.142259414225941128e-01	4.477328969719443386e+00	1.128916504127461251e-01
4.184100418410041655e-01	4.453874495604702055e+00	1.133073100786257809e-01
4.225941422594141628e-01	4.429166395178126159e+00	1.136127853685665323e-01
4.267782426778242155e-01	4.404164742528250187e+00	1.115590399221249446e-01
4.309623430962343238e-01	4.380240767381312850e+00	1.099838390457208992e-01
4.351464435146443210e-01	4.358777245181226334e+00	1.103758134060564416e-01
4.393305439330543738e-01	4.337274288243952114e+00	1.095437333516164208e-01
4.435146443514643710e-01	4.315209645341099076e+00	1.087880937148286986e-01
4.476987447698744238e-01	4.293277217917971456e+00	1.070955058679584487e-01
4.518828451882845321e-01	4.272513796404326492e+00	1.060118292514933558e-01
4.560669456066945293e-01	4.249809060495077340e+00	1.040322015836689790e-01
4.602510460251045821e-01	4.227891703527181910e+00	1.019892979835313879e-01
4.644351464435145793e-01	4.205676719691192389e+00	1.011940086393518790e-01
4.686192468619246321e-01	4.183293309407730476e+00	1.002830971812474214e-01
4.728033472803347403e-01	4.161037833724543944e+00	9.948172389442583308e-02
4.769874476987447376e-01	4.138378250126221403e+00	9.827072610716834633e-02
4.811715481171547903e-01	4.115467458068303053e+00	9.673142738103947258e-02
4.853556485355647876e-01	4.093286295084040738e+00	9.491090629957292524e-02
4.895397489539748404e-01	4.071428355809228350e+00	9.374749573574020500e-02
4.937238493723849486e-01	4.049683616193231472e+00	9.153046344609200302e-02
4.979079497907949459e-01	4.026158733941843870e+00	8.948680031698347248e-02
5.020920502092049986e-01	4.003370975729675152e+00	8.925010511849734707e-02
5.062761506276149959e-01	3.979765767862883497e+00	8.886267105487670459e-02
5.104602510460249931e-01	3.955197651113520951e+00	8.945510618119002777e-02
5.146443514644351014e-01	3.931580420898756589e+00	9.090983510207142904e-02
5.188284518828452097e-01	3.907388229678502523e+00	9.137972741703517809e-02
5.230125523012552069e-01	3.882405972753212531e+00	9.259192902299635819e-02
5.271966527196652041e-01	3.858109642699852682e+00	9.247302595032576289e-02
5.313807531380752014e-01	3.835784231742608075e+00	9.261490214346787542e-02
5.355648535564853097e-01	3.816085981914408176e+00	9.388140246377409126e-02
5.397489539748954179e-01	3.796705816674129874e+00	9.553727262228083050e-02
5.439330543933054152e-01	3.779022675815962184e+00	9.769331527235138035e-02
5.481171548117154124e-01	3.762136904873856658e+00	1.000638513834231080e-01
5.523012552301254097e-01	3.744751355041830543e+00	1.011456776729349749e-01
5.564853556485355179e-01	3.728162611874111576e+00	1.015845829875840489e-01
5.606694560669456262e-01	3.710536402208717721e+00	1.019755602037875214e-01
5.648535564853556235e-01	3.692446851890399451e+00	1.019914227491456604e-01
5.690376569037656207e-01	3.676560284524840405e+00	1.019754466097643614e-01
5.732217573221756179e-01	3.660892015529747745e+00	1.028692548633815956e-01
5.774058577405857262e-01	3.645250946982872442e+00	1.024776094159313422e-01
5.815899581589957235e-01	3.629254798142143912e+00	1.026425001159281120e-01
5.857740585774058317e-01	3.613295375140956001e+00	1.022310787207525717e-01
5.899581589958158290e-01	3.596822993242220878e+00	1.028829349142573873e-01
5.941422594142258262e-01	3.580960813150867228e+00	1.031181735799313604e-01
5.983263598326359345e-01	3.565018985808733554e+00	1.036327324101584124e-01
6.025104602510459317e-01	3.550394551250323882e+00	1.043125027809944233e-01
6.066945606694560400e-01	3.537311117808395799e+00	1.050324530706678305e-01
6.108786610878660372e-01	3.526588330358991996e+00	1.055878970999246796e-01
6.150627615062760345e-01	3.513881255694036643e+00	1.040331050730831652e-01
6.192468619246861428e-01	3.501868145488255646e+00	1.023187755458900561e-01
6.234309623430961400e-01	3.489562949261268976e+00	1.010561454797136438e-01
6.276150627615062483e-01	3.479375054734767492e+00	1.003357296652616082e-01
6.317991631799162455e-01	3.467980855892424774e+00	9.847729930669020526e-02
6.359832635983262428e-01	3.457507129765419851e+00	9.839478188974587480e-02
6.401673640167363510e-01	3.445764845152358813e+00	9.627622101819036105e-02
6.443514644351463483e-01	3.435101531320763790e+00	9.354580424979563880e-02
6.485355648535564566e-01	3.424102624910813741e+00	9.033416130482858908e-02
6.527196652719664538e-01	3.413277982499842267e+00	8.814545065724148365e-02
6.569037656903764510e-01	3.402093898228977231e+00	8.758888442449483391e-02
6.610878661087865593e-01	3.391135270450626571e+00	8.511666734182397887e-02
6.652719665271965566e-01	3.378987724204975507e+00	8.399169188645447259e-02
6.694560669456066648e-01	3.365571571143489038e+00	8.181507771873222645e-02
6.736401673640167731e-01	3.353438013109176996e+00	8.109607111640658450e-02
6.778242677824266593e-01	3.340776205081366523e+00	8.208923029239031943e-02
6.820083682008367676e-01	3.330115184008646700e+00	8.075546251247811558e-02
6.861924686192467648e-01	3.318001208105099575e+00	8.088681587938950646e-02
6.903765690376568731e-01	3.305613447815803241e+00	8.022746239320374673e-02
6.945606694560669814e-01	3.292923717813193818e+00	7.883559760617471490e-02
6.987447698744768676e-01	3.279133519152682918e+00	7.794649722686622373e-02
7.029288702928869759e-01	3.265993221622720544e+00	7.787760322919673461e-02
7.071129707112969731e-01	3.251553632080082412e+00	7.722368712222354992e-02
7.112970711297070814e-01	3.236788090807045215e+00	7.665761709701629512e-02
7.154811715481171897e-01	3.221550535616563682e+00	7.536171386507586889e-02
7.196652719665270759e-01	3.206674103887869443e+00	7.527436419991909156e-02
7.238493723849371841e-01	3.192075448667047954e+00	7.490079942802292667e-02
7.280334728033472924e-01	3.175753888143549197e+00	7.317038548694027034e-02
7.322175732217572897e-01	3.159792291470442382e+00	7.131529925402245451e-02
7.364016736401673979e-01	3.145265101199284707e+00	7.064364423940557025e-02
7.405857740585772842e-01	3.129845861188367273e+00	7.231403648968814935e-02
7.447698744769873924e-01	3.114662401555767346e+00	7.349706159227284430e-02
7.489539748953975007e-01	3.097944836973135718e+00	7.491046123775725596e-02
7.531380753138074979e-01	3.081182970494554141e+00	7.698027584284553027e-02
7.573221757322176062e-01	3.064252983226491089e+00	7.922117255874251696e-02
7.615062761506274924e-01	3.047654139484810454e+00	8.152120824829472978e-02
7.656903765690376007e-01	3.030178926637168590e+00	8.441233264888703403e-02
7.698744769874477090e-01	3.013138158399635280e+00	8.885466013369461291e-02
7.740585774058577062e-01	2.996456719318650208e+00	9.459978312169653458e-02
7.782426778242678145e-01	2.981295293509025335e+00	9.849260877933653513e-02
7.824267782426777007e-01	2.965383488855803940e+00	1.011212515899635872e-01
7.866108786610878090e-01	2.949226967709853042e+00	1.046830031665163807e-01
7.907949790794979172e-01	2.934453543981404788e+00	1.072954976027571394e-01
7.949790794979079145e-01	2.916514207641358158e+00	1.092558011839615539e-01
7.991631799163180228e-01	2.897722117923217766e+00	1.130731510533081186e-01
8.033472803347279090e-01	2.879736297177793336e+00	1.171301133411497830e-01
8.075313807531380172e-01	2.861435817130405290e+00	1.219127730574340596e-01
8.117154811715481255e-01	2.845126419300394005e+00	1.289165562772294493e-01
8.158995815899581228e-01	2.827431814904161289e+00	1.363219372640883387e-01
8.200836820083682310e-01	2.811250623102521828e+00	1.405936307850887412e-01
8.242677824267781173e-01	2.793767155100795208e+00	1.435692628413662852e-01
8.284518828451882255e-01	2.774897637043786336e+00	1.495526468652365881e-01
8.326359832635983338e-01	2.758698185429449001e+00	1.534690614275063258e-01
8.368200836820083310e-01	2.740168326324531112e+00	1.579911779914381642e-01
8.410041841004184393e-01	2.721527067707187886e+00	1.629263828044627271e-01
8.451882845188283255e-01	2.701004599749764701e+00	1.691314923847800356e-01
8.493723849372384338e-01	2.679841987443306373e+00	1.760394509496683579e-01
8.535564853556485421e-01	2.659464045708821001e+00	1.826477580268622836e-01
8.577405857740585393e-01	2.640808593038194374e+00	1.885648407946178828e-01
8.619246861924686476e-01	2.621367845642590844e+00	1.931062186528894054e-01
8.661087866108785338e-01	2.600257281390557562e+00	1.973951609138684671e-01
8.702928870292886421e-01	2.579791233808348849e+00	2.015115463316856093e-01
8.744769874476987503e-01	2.560142128186249533e+00	2.059097823175193021e-01
8.786610878661087476e-01	2.541073763035746946e+00	2.068564103612228755e-01
8.828451882845188559e-01	2.520748059582430312e+00	2.072620709166860253e-01
8.870292887029287421e-01	2.501313957084704942e+00	2.077770778440629074e-01
8.912133891213388504e-01	2.479648658800166938e+00	2.057332846566825302e-01
8.953974895397489586e-01	2.457911163236843777e+00	2.062210653459664311e-01
8.995815899581589559e-01	2.433740039952987377e+00	2.055191165130318132e-01
9.037656903765690641e-01	2.408300190452984157e+00	2.082711764536923638e-01
9.079497907949789504e-01	2.383739101235003766e+00	2.105343307289510857e-01
9.121338912133890586e-01	2.358177050024979238e+00	2.126567569127072455e-01
9.163179916317991669e-01	2.333311206544858685e+00	2.156034251698262794e-01
9.205020920502091641e-01	2.306833541248714869e+00	2.163450256672340144e-01
9.246861924686192724e-01	2.279958202123750777e+00	2.178335712896236065e-01
9.288702928870291586e-01	2.254650871242398491e+00	2.192345069202912555e-01
9.330543933054392669e-01	2.227719647004577475e+00	2.183660600027237664e-01
9.372384937238493752e-01	2.200485732109469517e+00	2.168012271805948854e-01
9.414225941422593724e-01	2.171991742377884727e+00	2.128062105806689808e-01
9.456066945606694807e-01	2.142645472770502657e+00	2.085791297252196641e-01
9.497907949790793669e-01	2.113368052303657763e+00	2.054987831214581950e-01
9.539748953974894752e-01	2.083278794799488409e+00	2.039007888853913708e-01
9.581589958158995834e-01	2.053440640539424766e+00	2.019180263015669108e-01
9.623430962343095807e-01	2.021216474488956916e+00	2.001707550240264255e-01
9.665271966527196890e-01	1.991072302065054478e+00	2.000724627609621886e-01
9.707112970711295752e-01	1.961649689657594342e+00	1.983914782637298813e-01
9.748953974895396835e-01	1.932559073387837278e+00	1.965603673984330502e-01
9.790794979079497917e-01	1.903490381802079856e+00	1.940294307685026809e-01
9.832635983263597890e-01	1.873897728571946919e+00	1.913391662597592746e-01
9.874476987447698972e-01	1.846752087680112453e+00	1.882144615606483606e-01
9.916317991631797835e-01	1.822030369869979127e+00	1.843231539755633697e-01
9.958158995815898917e-01	1.799653006944747391e+00	1.801042877680801013e-01
1.000000000000000000e+00	1.775831676965447858e+00	1.744484342648233433e-01
