Track	Time	X	Y
0.000000000000000000e+00	0.000000000000000000e+00	-1.653568745921422112e+00	-3.676213088472158663e+00
0.000000000000000000e+00	2.500000000000000139e-02	-1.643762398937121949e+00	-3.679824327853309374e+00
0.000000000000000000e+00	5.000000000000000278e-02	-1.638155977331857027e+00	-3.680384229615374814e+00
0.000000000000000000e+00	7.499999999999999722e-02	-1.634827603606830992e+00	-3.677125305841302261e+00
0.000000000000000000e+00	1.000000000000000056e-01	-1.633435344536678269e+00	-3.670810399609949037e+00
0.000000000000000000e+00	1.250000000000000000e-01	-1.639486567552719709e+00	-3.663406440334007197e+00
0.000000000000000000e+00	1.499999999999999944e-01	-1.632694665719933269e+00	-3.654729216374292378e+00
0.000000000000000000e+00	1.750000000000000167e-01	-1.638545387730746317e+00	-3.645061409420288889e+00
0.000000000000000000e+00	2.000000000000000111e-01	-1.634985220027978858e+00	-3.634649040639462036e+00
0.000000000000000000e+00	2.250000000000000056e-01	-1.629960556052555409e+00	-3.624023500977018308e+00
0.000000000000000000e+00	2.500000000000000000e-01	-1.631796478419716534e+00	-3.613320226825346815e+00
0.000000000000000000e+00	2.750000000000000222e-01	-1.618792089201595230e+00	-3.602455308418747393e+00
0.000000000000000000e+00	2.999999999999999889e-01	-1.625699551550805477e+00	-3.591721717017493098e+00
0.000000000000000000e+00	3.250000000000000111e-01	-1.635016833024191429e+00	-3.581852371603372109e+00
0.000000000000000000e+00	3.500000000000000333e-01	-1.627150369882697900e+00	-3.572008417508148348e+00
0.000000000000000000e+00	3.750000000000000000e-01	-1.621513123832599490e+00	-3.561947370657653877e+00
0.000000000000000000e+00	4.000000000000000222e-01	-1.618246747969065868e+00	-3.552203844417515910e+00
0.000000000000000000e+00	4.249999999999999889e-01	-1.610928694309975651e+00	-3.542554960756589377e+00
0.000000000000000000e+00	4.500000000000000111e-01	-1.615805396596698529e+00	-3.533161707616178759e+00
0.000000000000000000e+00	4.750000000000000333e-01	-1.608602124628735197e+00	-3.524177521288700099e+00
0.000000000000000000e+00	5.000000000000000000e-01	-1.614511746946329929e+00	-3.515512182818053333e+00
0.000000000000000000e+00	5.250000000000000222e-01	-1.612276812074492360e+00	-3.507652886047742946e+00
0.000000000000000000e+00	5.500000000000000444e-01	-1.612889278245992930e+00	-3.499760463201799787e+00
0.000000000000000000e+00	5.750000000000000666e-01	-1.613872432390989875e+00	-3.491507984958750921e+00
0.000000000000000000e+00	5.999999999999999778e-01	-1.604158924859834690e+00	-3.482846699476455310e+00
0.000000000000000000e+00	6.250000000000000000e-01	-1.603377996711056408e+00	-3.473547983262170291e+00
0.000000000000000000e+00	6.500000000000000222e-01	-1.605616090627327575e+00	-3.459637488404759598e+00
0.000000000000000000e+00	6.750000000000000444e-01	-1.589306254053970857e+00	-3.434423622899137829e+00
0.000000000000000000e+00	7.000000000000000666e-01	-1.596398653366366327e+00	-3.411741293607590819e+00
0.000000000000000000e+00	7.249999999999999778e-01	-1.594514711505088389e+00	-3.391659076015123286e+00
0.000000000000000000e+00	7.500000000000000000e-01	-1.583861712004378308e+00	-3.373977190328137699e+00
0.000000000000000000e+00	7.750000000000000222e-01	-1.587817403924759896e+00	-3.358596106162291761e+00
0.000000000000000000e+00	8.000000000000000444e-01	-1.595499814166584374e+00	-3.344917108507284187e+00
0.000000000000000000e+00	8.250000000000000666e-01	-1.597903488339786460e+00	-3.332523620337935810e+00
0.000000000000000000e+00	8.499999999999999778e-01	-1.598816839327017014e+00	-3.320663966591480332e+00
0.000000000000000000e+00	8.750000000000000000e-01	-1.598941874807518371e+00	-3.309933298347386366e+00
0.000000000000000000e+00	9.000000000000000222e-01	-1.576725018047346660e+00	-3.299174097357445934e+00
0.000000000000000000e+00	9.250000000000000444e-01	-1.580920776707268161e+00	-3.289421517873756695e+00
0.000000000000000000e+00	9.500000000000000666e-01	-1.567144848365158216e+00	-3.280208000433615823e+00
