Track	Time	X	Y
0.000000000000000000e+00	0.000000000000000000e+00	-1.654872190403285259e+00	-3.690144710285809815e+00
0.000000000000000000e+00	2.500000000000000139e-02	-1.647237831226081362e+00	-3.696973452068916810e+00
0.000000000000000000e+00	5.000000000000000278e-02	-1.655991747317703711e+00	-3.701129240485849792e+00
0.000000000000000000e+00	7.499999999999999722e-02	-1.654355416635616471e+00	-3.701701465020891479e+00
0.000000000000000000e+00	1.000000000000000056e-01	-1.663464205383568428e+00	-3.699442691179722242e+00
0.000000000000000000e+00	1.250000000000000000e-01	-1.658979614767735145e+00	-3.695688832017723691e+00
0.000000000000000000e+00	1.499999999999999944e-01	-1.662352108809870499e+00	-3.691014147443159477e+00
0.000000000000000000e+00	1.750000000000000167e-01	-1.660570195103157287e+00	-3.685582290461180577e+00
0.000000000000000000e+00	2.000000000000000111e-01	-1.650464749583797630e+00	-3.679585906152666119e+00
0.000000000000000000e+00	2.250000000000000056e-01	-1.648092675296987553e+00	-3.673258229734125191e+00
0.000000000000000000e+00	2.500000000000000000e-01	-1.648889080714634581e+00	-3.666673438445494426e+00
0.000000000000000000e+00	2.750000000000000222e-01	-1.652507130168316740e+00	-3.660000878260571078e+00
0.000000000000000000e+00	2.999999999999999889e-01	-1.660405519362256443e+00	-3.653286437385808050e+00
0.000000000000000000e+00	3.250000000000000111e-01	-1.653106608338832384e+00	-3.640754097931067079e+00
0.000000000000000000e+00	3.500000000000000333e-01	-1.647830413606166333e+00	-3.620121632763942277e+00
0.000000000000000000e+00	3.750000000000000000e-01	-1.655580486077472768e+00	-3.602521560501378062e+00
0.000000000000000000e+00	4.000000000000000222e-01	-1.652610052375239169e+00	-3.587295614368128049e+00
0.000000000000000000e+00	4.249999999999999889e-01	-1.655764707496877097e+00	-3.573975930791093880e+00
0.000000000000000000e+00	4.500000000000000111e-01	-1.654087102726951031e+00	-3.562159850358753932e+00
0.000000000000000000e+00	4.750000000000000333e-01	-1.660363053306260328e+00	-3.551492173182190015e+00
0.000000000000000000e+00	5.000000000000000000e-01	-1.660844207955555873e+00	-3.541673728353635919e+00
0.000000000000000000e+00	5.250000000000000222e-01	-1.657722173749810235e+00	-3.532530127917667961e+00
0.000000000000000000e+00	5.500000000000000444e-01	-1.658801711135805546e+00	-3.523643228429881535e+00
0.000000000000000000e+00	5.750000000000000666e-01	-1.650778802403869205e+00	-3.515338633765804133e+00
0.000000000000000000e+00	5.999999999999999778e-01	-1.662463036609993061e+00	-3.508047646010179044e+00
0.000000000000000000e+00	6.250000000000000000e-01	-1.661441117396451839e+00	-3.500923202915804833e+00
0.000000000000000000e+00	6.500000000000000222e-01	-1.663089853529689632e+00	-3.493888833276709960e+00
0.000000000000000000e+00	6.750000000000000444e-01	-1.664928308362422671e+00	-3.487982595976950595e+00
0.000000000000000000e+00	7.000000000000000666e-01	-1.659409010652714400e+00	-3.482880635039736550e+00
0.000000000000000000e+00	7.249999999999999778e-01	-1.667088807315054266e+00	-3.478063480317437950e+00
0.000000000000000000e+00	7.500000000000000000e-01	-1.658065308799243409e+00	-3.473049422116784690e+00
0.000000000000000000e+00	7.750000000000000222e-01	-1.659629167863584609e+00	-3.468007001537146916e+00
0.000000000000000000e+00	8.000000000000000444e-01	-1.646279486884698606e+00	-3.462806251940916624e+00
0.000000000000000000e+00	8.250000000000000666e-01	-1.640664588885959896e+00	-3.456626494422568197e+00
0.000000000000000000e+00	8.499999999999999778e-01	-1.640599688080694785e+00	-3.449072867155343225e+00
0.000000000000000000e+00	8.750000000000000000e-01	-1.625666631534039341e+00	-3.435206161262665425e+00
0.000000000000000000e+00	9.000000000000000222e-01	-1.626425245725007462e+00	-3.413120692915702747e+00
0.000000000000000000e+00	9.250000000000000444e-01	-1.621714835775081243e+00	-3.395009876576510877e+00
0.000000000000000000e+00	9.500000000000000666e-01	-1.614358391187241670e+00	-3.379581647673016942e+00
0.000000000000000000e+00	9.749999999999999778e-01	-1.616893277872863743e+00	-3.366063238886994213e+00
0.000000000000000000e+00	1.000000000000000000e+00	-1.624427662425150576e+00	-3.352921659463959259e+00
0.000000000000000000e+00	1.024999999999999911e+00	-1.629197113637347316e+00	-3.340581482306462568e+00
0.000000000000000000e+00	1.050000000000000044e+00	-1.631425284497977080e+00	-3.329247704143048825e+00
0.000000000000000000e+00	1.074999999999999956e+00	-1.626608009729858084e+00	-3.319110157608176515e+00
0.000000000000000000e+00	1.100000000000000089e+00	-1.638902258614598484e+00	-3.308614090629571347e+00
0.000000000000000000e+00	1.125000000000000000e+00	-1.636548801795886243e+00	-3.298349454446233953e+00
0.000000000000000000e+00	1.150000000000000133e+00	-1.629662793253988884e+00	-3.288829443589901480e+00
0.000000000000000000e+00	1.175000000000000044e+00	-1.631728986584660701e+00	-3.279849799473003369e+00
0.000000000000000000e+00	1.199999999999999956e+00	-1.633877183573412717e+00	-3.271440156735068605e+00
