Track	Time	X	Y
0.000000000000000000e+00	0.000000000000000000e+00	-1.659874444830980345e+00	-3.743730230594908281e+00
0.000000000000000000e+00	2.500000000000000139e-02	-1.653942820124978619e+00	-3.753031977453687773e+00
0.000000000000000000e+00	5.000000000000000278e-02	-1.644211238261962915e+00	-3.762204536997079352e+00
0.000000000000000000e+00	7.499999999999999722e-02	-1.642176702998693560e+00	-3.770513372885596848e+00
0.000000000000000000e+00	1.000000000000000056e-01	-1.637524787653033442e+00	-3.777784619894648088e+00
0.000000000000000000e+00	1.250000000000000000e-01	-1.641275668470174587e+00	-3.784124913704747684e+00
0.000000000000000000e+00	1.499999999999999944e-01	-1.637630569633300892e+00	-3.789759218216598224e+00
0.000000000000000000e+00	1.750000000000000167e-01	-1.639126783932514764e+00	-3.794849180672223543e+00
0.000000000000000000e+00	2.000000000000000111e-01	-1.631069406600908156e+00	-3.799394903317113492e+00
0.000000000000000000e+00	2.250000000000000056e-01	-1.641603603073749973e+00	-3.803419715520091060e+00
0.000000000000000000e+00	2.500000000000000000e-01	-1.651667253449615513e+00	-3.807120031489311440e+00
0.000000000000000000e+00	2.750000000000000222e-01	-1.659882240270320164e+00	-3.810564867524038224e+00
0.000000000000000000e+00	2.999999999999999889e-01	-1.660102867512077029e+00	-3.813724954735779438e+00
0.000000000000000000e+00	3.250000000000000111e-01	-1.671453350589783948e+00	-3.816620550260713784e+00
0.000000000000000000e+00	3.500000000000000333e-01	-1.667186521876526717e+00	-3.819270361956625948e+00
0.000000000000000000e+00	3.750000000000000000e-01	-1.667526435635167559e+00	-3.821653411213813190e+00
0.000000000000000000e+00	4.000000000000000222e-01	-1.657456746832967287e+00	-3.823837934649241266e+00
0.000000000000000000e+00	4.249999999999999889e-01	-1.662343248203516088e+00	-3.825818476517914402e+00
0.000000000000000000e+00	4.500000000000000111e-01	-1.656729299398284949e+00	-3.827595948535353898e+00
0.000000000000000000e+00	4.750000000000000333e-01	-1.663740474157254345e+00	-3.829245976405157847e+00
0.000000000000000000e+00	5.000000000000000000e-01	-1.661281072768402867e+00	-3.830758813255798589e+00
0.000000000000000000e+00	5.250000000000000222e-01	-1.667823012919532610e+00	-3.832108315718044889e+00
0.000000000000000000e+00	5.500000000000000444e-01	-1.667055671213118595e+00	-3.833397519634109685e+00
0.000000000000000000e+00	5.750000000000000666e-01	-1.657772772059211031e+00	-3.834624114975561771e+00
0.000000000000000000e+00	5.999999999999999778e-01	-1.654539781709691848e+00	-3.835725123255145697e+00
0.000000000000000000e+00	6.250000000000000000e-01	-1.645954830993680451e+00	-3.836632339107602263e+00
0.000000000000000000e+00	6.500000000000000222e-01	-1.642147249268606668e+00	-3.837328617235217454e+00
0.000000000000000000e+00	6.750000000000000444e-01	-1.656628397832753619e+00	-3.837842076357250498e+00
0.000000000000000000e+00	7.000000000000000666e-01	-1.656733650326316143e+00	-3.838223053840576160e+00
0.000000000000000000e+00	7.249999999999999778e-01	-1.646118481032432079e+00	-3.838298684359779944e+00
0.000000000000000000e+00	7.500000000000000000e-01	-1.647773518667963843e+00	-3.838028496314175086e+00
0.000000000000000000e+00	7.750000000000000222e-01	-1.649510268550530068e+00	-3.837531786766674724e+00
0.000000000000000000e+00	8.000000000000000444e-01	-1.656373127239465504e+00	-3.836937859552540075e+00
0.000000000000000000e+00	8.250000000000000666e-01	-1.659145302710475001e+00	-3.836224038017149951e+00
0.000000000000000000e+00	8.499999999999999778e-01	-1.650982664650878950e+00	-3.835388161845380672e+00
0.000000000000000000e+00	8.750000000000000000e-01	-1.642745234238815799e+00	-3.834334130821035469e+00
0.000000000000000000e+00	9.000000000000000222e-01	-1.647552356634945037e+00	-3.833271695594836714e+00
0.000000000000000000e+00	9.250000000000000444e-01	-1.640231630749353409e+00	-3.832025365880554979e+00
0.000000000000000000e+00	9.500000000000000666e-01	-1.641599083924193181e+00	-3.830454308122867246e+00
0.000000000000000000e+00	9.749999999999999778e-01	-1.631353711877648216e+00	-3.828787528455130040e+00
0.000000000000000000e+00	1.000000000000000000e+00	-1.629974484585765326e+00	-3.827046871135680206e+00
0.000000000000000000e+00	1.024999999999999911e+00	-1.625857379152896076e+00	-3.825206586887662574e+00
0.000000000000000000e+00	1.050000000000000044e+00	-1.627888689914944953e+00	-3.823493105533581460e+00
0.000000000000000000e+00	1.074999999999999956e+00	-1.628235126387434395e+00	-3.821919449745247999e+00
0.000000000000000000e+00	1.100000000000000089e+00	-1.632279946059242759e+00	-3.820239175463773229e+00
0.000000000000000000e+00	1.125000000000000000e+00	-1.637664583158106035e+00	-3.818729037377005753e+00
0.000000000000000000e+00	1.150000000000000133e+00	-1.629046035741354537e+00	-3.817323826881417581e+00
0.000000000000000000e+00	1.175000000000000044e+00	-1.627185745677796724e+00	-3.815676180392389760e+00
0.000000000000000000e+00	1.199999999999999956e+00	-1.628782604247880350e+00	-3.814165993838447122e+00
0.000000000000000000e+00	1.225000000000000089e+00	-1.623843853493005973e+00	-3.812811518270430522e+00
0.000000000000000000e+00	1.250000000000000000e+00	-1.628035551295057504e+00	-3.811574873977754851e+00
