Track	Time	X	Y
0.000000000000000000e+00	0.000000000000000000e+00	-1.657577201007476964e+00	-3.719097911730617323e+00
0.000000000000000000e+00	2.500000000000000139e-02	-1.656026850972944775e+00	-3.723204327841260319e+00
0.000000000000000000e+00	5.000000000000000278e-02	-1.651232043229744040e+00	-3.714362509140502588e+00
0.000000000000000000e+00	7.499999999999999722e-02	-1.638475492112754228e+00	-3.699990445919471682e+00
0.000000000000000000e+00	1.000000000000000056e-01	-1.628939121281910873e+00	-3.682424960990150709e+00
0.000000000000000000e+00	1.250000000000000000e-01	-1.617378089451332324e+00	-3.662856889380984526e+00
0.000000000000000000e+00	1.499999999999999944e-01	-1.617382100092084274e+00	-3.641712760576042207e+00
0.000000000000000000e+00	1.750000000000000167e-01	-1.607352063962879996e+00	-3.619759339393961106e+00
0.000000000000000000e+00	2.000000000000000111e-01	-1.612128005403944853e+00	-3.597163543365686333e+00
0.000000000000000000e+00	2.250000000000000056e-01	-1.624987745098379843e+00	-3.574285706669793949e+00
0.000000000000000000e+00	2.500000000000000000e-01	-1.617470786368383706e+00	-3.551049940677166727e+00
0.000000000000000000e+00	2.750000000000000222e-01	-1.620156686342314911e+00	-3.527425261716787386e+00
0.000000000000000000e+00	2.999999999999999889e-01	-1.616130398996934225e+00	-3.503487134059247943e+00
0.000000000000000000e+00	3.250000000000000111e-01	-1.604706116555566053e+00	-3.479234303798879324e+00
0.000000000000000000e+00	3.500000000000000333e-01	-1.607689013116886168e+00	-3.454790173324340685e+00
0.000000000000000000e+00	3.750000000000000000e-01	-1.614719894426296376e+00	-3.430127470061147044e+00
0.000000000000000000e+00	4.000000000000000222e-01	-1.607331497821604893e+00	-3.405255213120593094e+00
0.000000000000000000e+00	4.249999999999999889e-01	-1.606076269244066435e+00	-3.380246989747497821e+00
0.000000000000000000e+00	4.500000000000000111e-01	-1.602504105439918280e+00	-3.355096992741471329e+00
0.000000000000000000e+00	4.750000000000000333e-01	-1.601880762295913252e+00	-3.329814403912866094e+00
0.000000000000000000e+00	5.000000000000000000e-01	-1.602212250373416413e+00	-3.304370327681775965e+00
0.000000000000000000e+00	5.250000000000000222e-01	-1.596229071984404335e+00	-3.278778507025083666e+00
0.000000000000000000e+00	5.500000000000000444e-01	-1.581995808565302752e+00	-3.253096291166553744e+00
0.000000000000000000e+00	5.750000000000000666e-01	-1.585884197474238810e+00	-3.227357005280359292e+00
0.000000000000000000e+00	5.999999999999999778e-01	-1.588872806232367596e+00	-3.201574760855069979e+00
0.000000000000000000e+00	6.250000000000000000e-01	-1.583817297551815662e+00	-3.175777562532680509e+00
0.000000000000000000e+00	6.500000000000000222e-01	-1.588874456779201472e+00	-3.149917204279894634e+00
0.000000000000000000e+00	6.750000000000000444e-01	-1.570030852263731624e+00	-3.123982231889272931e+00
0.000000000000000000e+00	7.000000000000000666e-01	-1.569180819145806760e+00	-3.097989382287601234e+00
0.000000000000000000e+00	7.249999999999999778e-01	-1.557335990023470451e+00	-3.071944133404262978e+00
0.000000000000000000e+00	7.500000000000000000e-01	-1.555553029853845137e+00	-3.045874060821107232e+00
0.000000000000000000e+00	7.750000000000000222e-01	-1.563117482827295790e+00	-3.019767859591173664e+00
0.000000000000000000e+00	8.000000000000000444e-01	-1.570347293236267427e+00	-2.993494977068379193e+00
0.000000000000000000e+00	8.250000000000000666e-01	-1.577680201510184954e+00	-2.966916898828398264e+00
0.000000000000000000e+00	8.499999999999999778e-01	-1.565133554795106408e+00	-2.940140987432476205e+00
0.000000000000000000e+00	8.750000000000000000e-01	-1.561346815385519449e+00	-2.913219475520683499e+00
0.000000000000000000e+00	9.000000000000000222e-01	-1.552232089091331702e+00	-2.886125542639385699e+00
0.000000000000000000e+00	9.250000000000000444e-01	-1.557070571283335481e+00	-2.858891482912403692e+00
0.000000000000000000e+00	9.500000000000000666e-01	-1.553982823775886590e+00	-2.831070101162209696e+00
0.000000000000000000e+00	9.749999999999999778e-01	-1.547777860451482468e+00	-2.802772824046098954e+00
0.000000000000000000e+00	1.000000000000000000e+00	-1.551392060859196675e+00	-2.774205258945299235e+00
0.000000000000000000e+00	1.024999999999999911e+00	-1.556635715240478168e+00	-2.745475983079693538e+00
0.000000000000000000e+00	1.050000000000000044e+00	-1.546363703853824045e+00	-2.716681713953891020e+00
0.000000000000000000e+00	1.074999999999999956e+00	-1.534825124305231547e+00	-2.687735570220015191e+00
0.000000000000000000e+00	1.100000000000000089e+00	-1.523897670634993151e+00	-2.658682203957195789e+00
0.000000000000000000e+00	1.125000000000000000e+00	-1.508610931883574535e+00	-2.629644535020385643e+00
0.000000000000000000e+00	1.150000000000000133e+00	-1.507127350107693164e+00	-2.600574102649162889e+00
0.000000000000000000e+00	1.175000000000000044e+00	-1.504725830377933615e+00	-2.571596553615140390e+00
0.000000000000000000e+00	1.199999999999999956e+00	-1.500462836563102753e+00	-2.542661630268048256e+00
0.000000000000000000e+00	1.225000000000000089e+00	-1.491259626704330987e+00	-2.513765650489935055e+00
