Track	Time	X	Y
0.000000000000000000e+00	0.000000000000000000e+00	-1.661463871638650946e+00	-3.760796418725322887e+00
0.000000000000000000e+00	2.500000000000000139e-02	-1.666462745177410998e+00	-3.752467127401739155e+00
0.000000000000000000e+00	5.000000000000000278e-02	-1.659617987552576057e+00	-3.745005201044748766e+00
0.000000000000000000e+00	7.499999999999999722e-02	-1.651853309668261272e+00	-3.737592457907002785e+00
0.000000000000000000e+00	1.000000000000000056e-01	-1.640564422279557677e+00	-3.729780874622115494e+00
0.000000000000000000e+00	1.250000000000000000e-01	-1.647599530705310178e+00	-3.721679833976404339e+00
0.000000000000000000e+00	1.499999999999999944e-01	-1.641466585131502232e+00	-3.713327941252408060e+00
0.000000000000000000e+00	1.750000000000000167e-01	-1.635832761315665129e+00	-3.704868262765477649e+00
0.000000000000000000e+00	2.000000000000000111e-01	-1.636171805846485583e+00	-3.696083329310172250e+00
0.000000000000000000e+00	2.250000000000000056e-01	-1.638794627518862068e+00	-3.687105298398790421e+00
0.000000000000000000e+00	2.500000000000000000e-01	-1.641694585374607218e+00	-3.677870816981178237e+00
0.000000000000000000e+00	2.750000000000000222e-01	-1.635860090558985735e+00	-3.668393607312568250e+00
0.000000000000000000e+00	2.999999999999999889e-01	-1.631123759166822174e+00	-3.658852261803438033e+00
0.000000000000000000e+00	3.250000000000000111e-01	-1.627944721614336787e+00	-3.649293543222611014e+00
0.000000000000000000e+00	3.500000000000000333e-01	-1.617385710126412190e+00	-3.639574868453924861e+00
0.000000000000000000e+00	3.750000000000000000e-01	-1.618004060271041711e+00	-3.629821796979534110e+00
0.000000000000000000e+00	4.000000000000000222e-01	-1.620218342719314419e+00	-3.619744868444406016e+00
0.000000000000000000e+00	4.249999999999999889e-01	-1.619544705333983758e+00	-3.609504116648313499e+00
0.000000000000000000e+00	4.500000000000000111e-01	-1.621531196081652082e+00	-3.599153150712144367e+00
0.000000000000000000e+00	4.750000000000000333e-01	-1.629904017582263220e+00	-3.588668027646737979e+00
0.000000000000000000e+00	5.000000000000000000e-01	-1.623335462257288642e+00	-3.578103458938243442e+00
0.000000000000000000e+00	5.250000000000000222e-01	-1.622540261804600092e+00	-3.567285717890624763e+00
0.000000000000000000e+00	5.500000000000000444e-01	-1.618052623852700656e+00	-3.556217026076769816e+00
0.000000000000000000e+00	5.750000000000000666e-01	-1.610205602206247200e+00	-3.545114310648247447e+00
0.000000000000000000e+00	5.999999999999999778e-01	-1.601609876425731160e+00	-3.533731144082759013e+00
0.000000000000000000e+00	6.250000000000000000e-01	-1.596800513928453791e+00	-3.522416995644469306e+00
0.000000000000000000e+00	6.500000000000000222e-01	-1.595487477094481799e+00	-3.510873663735479155e+00
0.000000000000000000e+00	6.750000000000000444e-01	-1.594749545158391069e+00	-3.499490970680468216e+00
0.000000000000000000e+00	7.000000000000000666e-01	-1.587879200939938062e+00	-3.487901962595763017e+00
0.000000000000000000e+00	7.249999999999999778e-01	-1.580272202796277670e+00	-3.476214809732289801e+00
0.000000000000000000e+00	7.500000000000000000e-01	-1.583262371539052360e+00	-3.464278904212199528e+00
0.000000000000000000e+00	7.750000000000000222e-01	-1.584053758910751952e+00	-3.452242511741939968e+00
0.000000000000000000e+00	8.000000000000000444e-01	-1.583593442829422493e+00	-3.440387610688873998e+00
0.000000000000000000e+00	8.250000000000000666e-01	-1.588750238109760460e+00	-3.428231987663612479e+00
0.000000000000000000e+00	8.499999999999999778e-01	-1.589529907866133795e+00	-3.416304115035432076e+00
0.000000000000000000e+00	8.750000000000000000e-01	-1.586698324899649792e+00	-3.403986951190125954e+00
0.000000000000000000e+00	9.000000000000000222e-01	-1.581837829181366617e+00	-3.391721002718099953e+00
0.000000000000000000e+00	9.250000000000000444e-01	-1.582235865263834196e+00	-3.379215820467448506e+00
0.000000000000000000e+00	9.500000000000000666e-01	-1.575563394370456560e+00	-3.367041651639639532e+00
0.000000000000000000e+00	9.749999999999999778e-01	-1.582282047701048633e+00	-3.354722652054198395e+00
0.000000000000000000e+00	1.000000000000000000e+00	-1.576644306264497253e+00	-3.342356126578708508e+00
