Track	Time	X	Y
0.000000000000000000e+00	0.000000000000000000e+00	-1.649650620650421784e+00	-3.634412684871804355e+00
0.000000000000000000e+00	2.500000000000000139e-02	-1.633507700484910563e+00	-3.644011988045425809e+00
0.000000000000000000e+00	5.000000000000000278e-02	-1.622387328379175653e+00	-3.645144627044288210e+00
0.000000000000000000e+00	7.499999999999999722e-02	-1.609345211817026611e+00	-3.641417497099416423e+00
0.000000000000000000e+00	1.000000000000000056e-01	-1.612391404626805524e+00	-3.635264418792390817e+00
0.000000000000000000e+00	1.250000000000000000e-01	-1.623708455735228817e+00	-3.627277324015568905e+00
0.000000000000000000e+00	1.499999999999999944e-01	-1.631284780817280122e+00	-3.617692882789472542e+00
0.000000000000000000e+00	1.750000000000000167e-01	-1.624918007823306976e+00	-3.606791010028065791e+00
0.000000000000000000e+00	2.000000000000000111e-01	-1.604174172287377909e+00	-3.594811612874962314e+00
0.000000000000000000e+00	2.250000000000000056e-01	-1.601388947824827769e+00	-3.581824365929389131e+00
0.000000000000000000e+00	2.500000000000000000e-01	-1.603710662369795870e+00	-3.568304956009539008e+00
0.000000000000000000e+00	2.750000000000000222e-01	-1.610824896009485974e+00	-3.554498629146794819e+00
0.000000000000000000e+00	2.999999999999999889e-01	-1.606773307921637084e+00	-3.540215652546019331e+00
0.000000000000000000e+00	3.250000000000000111e-01	-1.599987066459683138e+00	-3.525437325829237079e+00
0.000000000000000000e+00	3.500000000000000333e-01	-1.601194913679726550e+00	-3.510391487114266074e+00
0.000000000000000000e+00	3.750000000000000000e-01	-1.592945480609498254e+00	-3.495096150820771186e+00
0.000000000000000000e+00	4.000000000000000222e-01	-1.581382871810867119e+00	-3.479249980779451690e+00
0.000000000000000000e+00	4.249999999999999889e-01	-1.583511633747104463e+00	-3.463304472028690739e+00
0.000000000000000000e+00	4.500000000000000111e-01	-1.580756192877963207e+00	-3.447311812449014301e+00
0.000000000000000000e+00	4.750000000000000333e-01	-1.576556857281618207e+00	-3.430945784270420074e+00
0.000000000000000000e+00	5.000000000000000000e-01	-1.574798065807967218e+00	-3.414598188416694047e+00
0.000000000000000000e+00	5.250000000000000222e-01	-1.571254657575976044e+00	-3.398583015822608022e+00
0.000000000000000000e+00	5.500000000000000444e-01	-1.561806678511675761e+00	-3.382724571341825914e+00
0.000000000000000000e+00	5.750000000000000666e-01	-1.560693492371526547e+00	-3.366715864369213218e+00
0.000000000000000000e+00	5.999999999999999778e-01	-1.557214311778240212e+00	-3.350009861507768694e+00
0.000000000000000000e+00	6.250000000000000000e-01	-1.556887745084591934e+00	-3.333827218774290113e+00
0.000000000000000000e+00	6.500000000000000222e-01	-1.561699148250188074e+00	-3.317786788245446150e+00
0.000000000000000000e+00	6.750000000000000444e-01	-1.554044350532749696e+00	-3.301566066354701512e+00
0.000000000000000000e+00	7.000000000000000666e-01	-1.561439331488787330e+00	-3.285874128652324089e+00
0.000000000000000000e+00	7.249999999999999778e-01	-1.550930544284423673e+00	-3.270321083572877097e+00
0.000000000000000000e+00	7.500000000000000000e-01	-1.561485369937350542e+00	-3.254857922794493597e+00
0.000000000000000000e+00	7.750000000000000222e-01	-1.558090485921380886e+00	-3.239653419735912365e+00
0.000000000000000000e+00	8.000000000000000444e-01	-1.555489384513438544e+00	-3.224617051090480135e+00
0.000000000000000000e+00	8.250000000000000666e-01	-1.547512423241149015e+00	-3.209593616523243487e+00
0.000000000000000000e+00	8.499999999999999778e-01	-1.541256518075673210e+00	-3.194239900891636896e+00
0.000000000000000000e+00	8.750000000000000000e-01	-1.537083031529419053e+00	-3.178804797388044001e+00
0.000000000000000000e+00	9.000000000000000222e-01	-1.533503089632620497e+00	-3.163114204907049309e+00
0.000000000000000000e+00	9.250000000000000444e-01	-1.539880076421390909e+00	-3.146955205438321190e+00
0.000000000000000000e+00	9.500000000000000666e-01	-1.535270935558017413e+00	-3.131093330349242532e+00
0.000000000000000000e+00	9.749999999999999778e-01	-1.527295463927456742e+00	-3.115253093168389498e+00
0.000000000000000000e+00	1.000000000000000000e+00	-1.523565993525912265e+00	-3.099214974050455762e+00
0.000000000000000000e+00	1.024999999999999911e+00	-1.525104712228313231e+00	-3.083152215948448127e+00
0.000000000000000000e+00	1.050000000000000044e+00	-1.526001944244786745e+00	-3.066787684067338482e+00
0.000000000000000000e+00	1.074999999999999956e+00	-1.525306994290920315e+00	-3.050656161885525464e+00
0.000000000000000000e+00	1.100000000000000089e+00	-1.516602115872776491e+00	-3.034451141622201309e+00
0.000000000000000000e+00	1.125000000000000000e+00	-1.510194075399810876e+00	-3.017970084314536283e+00
0.000000000000000000e+00	1.150000000000000133e+00	-1.501375115527260551e+00	-3.001792012113428498e+00
0.000000000000000000e+00	1.175000000000000044e+00	-1.502789720821284147e+00	-2.985845099445260331e+00
0.000000000000000000e+00	1.199999999999999956e+00	-1.498638526776692181e+00	-2.969789020489727704e+00
0.000000000000000000e+00	1.225000000000000089e+00	-1.501318688765528542e+00	-2.953851421043453662e+00
0.000000000000000000e+00	1.250000000000000000e+00	-1.503430283487394492e+00	-2.938590964569361308e+00
0.000000000000000000e+00	1.275000000000000133e+00	-1.503865223871489798e+00	-2.923785884561067583e+00
0.000000000000000000e+00	1.300000000000000044e+00	-1.477829823372623474e+00	-2.908926342926186237e+00
0.000000000000000000e+00	1.324999999999999956e+00	-1.470962058522219840e+00	-2.893215838611185475e+00
0.000000000000000000e+00	1.350000000000000089e+00	-1.457476366795985800e+00	-2.878204017233108925e+00
0.000000000000000000e+00	1.375000000000000000e+00	-1.445806140204273671e+00	-2.862319953630536595e+00
0.000000000000000000e+00	1.400000000000000133e+00	-1.454549738185242802e+00	-2.846424999755911234e+00
0.000000000000000000e+00	1.425000000000000044e+00	-1.447044860975736480e+00	-2.831398761263666852e+00
0.000000000000000000e+00	1.449999999999999956e+00	-1.449333241355940549e+00	-2.816107876336821025e+00
0.000000000000000000e+00	1.475000000000000089e+00	-1.446529973318672946e+00	-2.801461727710021332e+00
0.000000000000000000e+00	1.500000000000000000e+00	-1.437017763447205665e+00	-2.786220179238103167e+00
0.000000000000000000e+00	1.525000000000000133e+00	-1.445705353539243454e+00	-2.770408880846014110e+00
0.000000000000000000e+00	1.550000000000000044e+00	-1.437294385751665127e+00	-2.755946416011665345e+00
0.000000000000000000e+00	1.574999999999999956e+00	-1.439760528078647184e+00	-2.740865549478435970e+00
0.000000000000000000e+00	1.600000000000000089e+00	-1.450422187366020355e+00	-2.727220709341025895e+00
0.000000000000000000e+00	1.625000000000000000e+00	-1.451163242303359580e+00	-2.712927309052701741e+00
0.000000000000000000e+00	1.650000000000000133e+00	-1.452491521855398426e+00	-2.698505410158026141e+00
0.000000000000000000e+00	1.675000000000000044e+00	-1.452158814592419800e+00	-2.684348746859790413e+00
0.000000000000000000e+00	1.699999999999999956e+00	-1.449831631971471690e+00	-2.669855106206521000e+00
0.000000000000000000e+00	1.725000000000000089e+00	-1.456118642099991645e+00	-2.655961727725716592e+00
0.000000000000000000e+00	1.750000000000000000e+00	-1.453451302352683161e+00	-2.641148378628033200e+00
0.000000000000000000e+00	1.775000000000000133e+00	-1.461512733639328987e+00	-2.626686834089536848e+00
0.000000000000000000e+00	1.800000000000000044e+00	-1.460179841842208726e+00	-2.611925173232030328e+00
0.000000000000000000e+00	1.824999999999999956e+00	-1.462704675827491307e+00	-2.596853756239486444e+00
0.000000000000000000e+00	1.850000000000000089e+00	-1.459374272535516326e+00	-2.581105525253291066e+00
0.000000000000000000e+00	1.875000000000000000e+00	-1.468910943350645759e+00	-2.565057810938299543e+00
0.000000000000000000e+00	1.900000000000000133e+00	-1.465138536232899247e+00	-2.549881163501941828e+00
0.000000000000000000e+00	1.925000000000000044e+00	-1.473088656422523179e+00	-2.534762803965840749e+00
0.000000000000000000e+00	1.949999999999999956e+00	-1.471565316791666245e+00	-2.519696355870157056e+00
0.000000000000000000e+00	1.975000000000000089e+00	-1.474533170434759732e+00	-2.504809783074790630e+00
0.000000000000000000e+00	2.000000000000000000e+00	-1.466241664202874606e+00	-2.489833195132115762e+00
0.000000000000000000e+00	2.024999999999999911e+00	-1.460955054743348303e+00	-2.475195496838502152e+00
0.000000000000000000e+00	2.049999999999999822e+00	-1.464160113363163651e+00	-2.460116308196153678e+00
0.000000000000000000e+00	2.075000000000000178e+00	-1.458361009568316602e+00	-2.444996855718786222e+00
0.000000000000000000e+00	2.100000000000000089e+00	-1.452892199282493912e+00	-2.430030847777164382e+00
0.000000000000000000e+00	2.125000000000000000e+00	-1.446114470449504363e+00	-2.414992059662890878e+00
0.000000000000000000e+00	2.149999999999999911e+00	-1.445348567046637722e+00	-2.400260911902527550e+00
0.000000000000000000e+00	2.175000000000000266e+00	-1.438640763712021986e+00	-2.385678663823587176e+00
0.000000000000000000e+00	2.200000000000000178e+00	-1.443225391031675464e+00	-2.370591390193856451e+00
0.000000000000000000e+00	2.225000000000000089e+00	-1.451228788980404305e+00	-2.356500955485454352e+00
0.000000000000000000e+00	2.250000000000000000e+00	-1.445287879119877328e+00	-2.342287168465105207e+00
0.000000000000000000e+00	2.274999999999999911e+00	-1.457880904108509901e+00	-2.328295295161447953e+00
0.000000000000000000e+00	2.300000000000000266e+00	-1.450609757560183066e+00	-2.314171431543723401e+00
0.000000000000000000e+00	2.325000000000000178e+00	-1.438934922870690247e+00	-2.299612112468396141e+00
0.000000000000000000e+00	2.350000000000000089e+00	-1.431277447346687381e+00	-2.284938357599435754e+00
0.000000000000000000e+00	2.375000000000000000e+00	-1.422987462679589754e+00	-2.269898806050226980e+00
0.000000000000000000e+00	2.399999999999999911e+00	-1.415296401801781290e+00	-2.254346718972788821e+00
0.000000000000000000e+00	2.425000000000000266e+00	-1.413932400499068764e+00	-2.239089826116777093e+00
0.000000000000000000e+00	2.450000000000000178e+00	-1.412712977629350330e+00	-2.223374263079827440e+00
0.000000000000000000e+00	2.475000000000000089e+00	-1.401154119331236902e+00	-2.207431835383631302e+00
0.000000000000000000e+00	2.500000000000000000e+00	-1.398881758886564075e+00	-2.191358064981383080e+00
0.000000000000000000e+00	2.524999999999999911e+00	-1.393238491606410001e+00	-2.174759188016101685e+00
0.000000000000000000e+00	2.550000000000000266e+00	-1.396032771932780525e+00	-2.157707877941012597e+00
0.000000000000000000e+00	2.575000000000000178e+00	-1.404279662424524400e+00	-2.141242882961279737e+00
0.000000000000000000e+00	2.600000000000000089e+00	-1.402956690381322646e+00	-2.124760102609286161e+00
0.000000000000000000e+00	2.625000000000000000e+00	-1.404609522989698878e+00	-2.108399919346648943e+00
0.000000000000000000e+00	2.649999999999999911e+00	-1.401143294338342837e+00	-2.091997675111848753e+00
0.000000000000000000e+00	2.675000000000000266e+00	-1.413088811422855029e+00	-2.075267210492420134e+00
0.000000000000000000e+00	2.700000000000000178e+00	-1.415784209571846475e+00	-2.058545352848720089e+00
0.000000000000000000e+00	2.725000000000000089e+00	-1.405686007011714089e+00	-2.041739348284503208e+00
0.000000000000000000e+00	2.750000000000000000e+00	-1.388424763306523424e+00	-2.023832377499627633e+00
0.000000000000000000e+00	2.774999999999999911e+00	-1.387789335868380380e+00	-2.005449642455634951e+00
0.000000000000000000e+00	2.800000000000000266e+00	-1.389191087841532113e+00	-1.987385177653560930e+00
0.000000000000000000e+00	2.825000000000000178e+00	-1.385486262352190190e+00	-1.968760584033240946e+00
0.000000000000000000e+00	2.850000000000000089e+00	-1.387501070486194532e+00	-1.949226225759212117e+00
0.000000000000000000e+00	2.875000000000000000e+00	-1.387696638459005705e+00	-1.928966855455313656e+00
0.000000000000000000e+00	2.899999999999999911e+00	-1.389471558689440833e+00	-1.908255905017930631e+00
0.000000000000000000e+00	2.925000000000000266e+00	-1.377086357324132093e+00	-1.887185131016630990e+00
0.000000000000000000e+00	2.950000000000000178e+00	-1.371620319494476270e+00	-1.865727872298413859e+00
0.000000000000000000e+00	2.975000000000000089e+00	-1.362767541192108078e+00	-1.843940196837759782e+00
0.000000000000000000e+00	3.000000000000000000e+00	-1.362355097354816413e+00	-1.822139842021844203e+00
0.000000000000000000e+00	3.024999999999999911e+00	-1.364606817581842213e+00	-1.800872715722416695e+00
0.000000000000000000e+00	3.050000000000000266e+00	-1.357788088697299500e+00	-1.779534436094917460e+00
0.000000000000000000e+00	3.075000000000000178e+00	-1.359568796520650213e+00	-1.758136293185197374e+00
0.000000000000000000e+00	3.100000000000000089e+00	-1.352327218547935361e+00	-1.736388950795928920e+00
0.000000000000000000e+00	3.125000000000000000e+00	-1.349580327188845130e+00	-1.714451635404267371e+00
0.000000000000000000e+00	3.149999999999999911e+00	-1.354680184475148375e+00	-1.692112348483337358e+00
0.000000000000000000e+00	3.175000000000000266e+00	-1.359722775138078488e+00	-1.669267285890265962e+00
0.000000000000000000e+00	3.200000000000000178e+00	-1.355067721615019538e+00	-1.646257725894148649e+00
0.000000000000000000e+00	3.225000000000000089e+00	-1.367579918944089812e+00	-1.622984015929636259e+00
0.000000000000000000e+00	3.250000000000000000e+00	-1.367267590093738328e+00	-1.599538318436905415e+00
0.000000000000000000e+00	3.274999999999999911e+00	-1.365834388244071995e+00	-1.575824231652578566e+00
0.000000000000000000e+00	3.300000000000000266e+00	-1.355353120782592180e+00	-1.545154311064694808e+00
0.000000000000000000e+00	3.325000000000000178e+00	-1.349992078829862496e+00	-1.515382695191948237e+00
0.000000000000000000e+00	3.350000000000000089e+00	-1.335296364967599070e+00	-1.486100588945271417e+00
0.000000000000000000e+00	3.375000000000000000e+00	-1.340333592367246585e+00	-1.457509679693030691e+00
0.000000000000000000e+00	3.399999999999999911e+00	-1.329661709079277498e+00	-1.429754085482318970e+00
0.000000000000000000e+00	3.425000000000000266e+00	-1.326048983044904039e+00	-1.402579068244447447e+00
0.000000000000000000e+00	3.450000000000000178e+00	-1.313618680759919499e+00	-1.375683756662815727e+00
0.000000000000000000e+00	3.475000000000000089e+00	-1.299675592741901253e+00	-1.345311571836288911e+00
0.000000000000000000e+00	3.500000000000000000e+00	-1.282611551860080468e+00	-1.305676322788252408e+00
0.000000000000000000e+00	3.524999999999999911e+00	-1.274213531942808730e+00	-1.266931640485501331e+00
0.000000000000000000e+00	3.550000000000000266e+00	-1.277244799567029743e+00	-1.231348600104708924e+00
0.000000000000000000e+00	3.575000000000000178e+00	-1.265658609096364628e+00	-1.198069648499163531e+00
0.000000000000000000e+00	3.600000000000000089e+00	-1.263112218523996244e+00	-1.159752478074285609e+00
0.000000000000000000e+00	3.625000000000000000e+00	-1.249884190928939542e+00	-1.113261549496132430e+00
0.000000000000000000e+00	3.649999999999999911e+00	-1.236006386147123992e+00	-1.069768531902055786e+00
0.000000000000000000e+00	3.675000000000000266e+00	-1.230694340862628300e+00	-1.033493172878868549e+00
0.000000000000000000e+00	3.700000000000000178e+00	-1.234085749416552025e+00	-9.955123936823543351e-01
0.000000000000000000e+00	3.725000000000000089e+00	-1.236750716665383942e+00	-9.539651913807770667e-01
0.000000000000000000e+00	3.750000000000000000e+00	-1.253001455940370379e+00	-9.194911735600432845e-01
0.000000000000000000e+00	3.774999999999999911e+00	-1.262912745454418229e+00	-8.918435483582622947e-01
0.000000000000000000e+00	3.800000000000000266e+00	-1.264532548657844480e+00	-8.643111632884382667e-01
