# Time	Mean	Std
6.485355648535564566e-01	1.321968949905043322e+00	2.957042218721733784e-02
6.527196652719664538e-01	1.319536051641809760e+00	2.929028390366785264e-02
6.569037656903764510e-01	1.317695547966101000e+00	2.876434464140079778e-02
6.610878661087865593e-01	1.316465992236797833e+00	2.846717564522504434e-02
6.652719665271965566e-01	1.314555582328184924e+00	2.871116365362887460e-02
6.694560669456066648e-01	1.312376192867026559e+00	2.963482240278149035e-02
6.736401673640167731e-01	1.310290953844079676e+00	2.961573217145291662e-02
6.778242677824266593e-01	1.308255050369646399e+00	2.863385337029411212e-02
6.820083682008367676e-01	1.306057705295648796e+00	2.887394064825743803e-02
6.861924686192467648e-01	1.303913638509028861e+00	2.981257094827596127e-02
6.903765690376568731e-01	1.302233257418901280e+00	3.010323660101441381e-02
6.945606694560669814e-01	1.301021262319241201e+00	2.979150539136427023e-02
6.987447698744768676e-01	1.300116456972195689e+00	2.968280877413276633e-02
7.029288702928869759e-01	1.299242098468789797e+00	2.993498780814313892e-02
7.071129707112969731e-01	1.297737028143859606e+00	2.956607645034973336e-02
7.112970711297070814e-01	1.296196664976773993e+00	2.951692605165196284e-02
7.154811715481171897e-01	1.295337956419557290e+00	2.947276069787885602e-02
7.196652719665270759e-01	1.294031677870221886e+00	2.880495274529252733e-02
7.238493723849371841e-01	1.293168636504572699e+00	2.848014811636605595e-02
7.280334728033472924e-01	1.292435842070178920e+00	2.847835547172090920e-02
7.322175732217572897e-01	1.291921561759067139e+00	2.744379758218017107e-02
7.364016736401673979e-01	1.291108467038149632e+00	2.769233284099440959e-02
7.405857740585772842e-01	1.290067125210725418e+00	2.737424112574543891e-02
7.447698744769873924e-01	1.289264871470206852e+00	2.777305283338772982e-02
7.489539748953975007e-01	1.288964940462632658e+00	2.791227313108168157e-02
7.531380753138074979e-01	1.289559245264151777e+00	2.851620065930593820e-02
7.573221757322176062e-01	1.289554920262623083e+00	2.867107242981739926e-02
7.615062761506274924e-01	1.289527513539791226e+00	2.873299233690924936e-02
7.656903765690376007e-01	1.289991924772816212e+00	2.833581120573563233e-02
7.698744769874477090e-01	1.289669321062491658e+00	2.813251329973668127e-02
7.740585774058577062e-01	1.289581904668786638e+00	2.851115373625523128e-02
7.782426778242678145e-01	1.289237856191186582e+00	2.852200807125277945e-02
7.824267782426777007e-01	1.288390855078169750e+00	2.810459628226924175e-02
7.866108786610878090e-01	1.287954342414883824e+00	2.795321693919578659e-02
